month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,dest,air_time,distance,hour,minute,carrier_name,dest_name
2,13,642,-8,1217,-48,AA,N3BVAA,2218,ORD,195,1739,6,42,American Airlines Inc.,Chicago Ohare Intl
2,13,642,-3,902,-3,AS,N306AS,560,LAX,114,834,6,42,Alaska Airlines Inc.,Los Angeles Intl
2,13,643,-2,825,-5,WN,N424WN,1015,SJC,85,569,6,43,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
2,13,645,-15,911,-9,AS,N644AS,582,SNA,120,859,6,45,Alaska Airlines Inc.,John Wayne Arpt Orange Co
2,13,645,0,1223,-12,WN,N400WN,4742,MDW,200,1751,6,45,Southwest Airlines Co.,Chicago Midway Intl
2,13,657,-3,908,-9,B6,N760JB,1121,LGB,113,846,6,57,JetBlue Airways,Long Beach
2,13,701,1,845,5,VX,N843VA,84,SFO,84,550,7,1,Virgin America,San Francisco Intl
2,13,703,3,1143,23,AS,N517AS,833,HNL,381,2603,7,3,Alaska Airlines Inc.,Honolulu Intl
2,13,704,-1,918,1,OO,N219AG,3460,ONT,110,838,7,4,SkyWest Airlines Inc.,Ontario Intl
2,13,705,0,1201,-23,DL,N944DN,2090,MSP,158,1426,7,5,Delta Air Lines Inc.,Minneapolis St Paul Intl
2,13,708,-2,945,-5,WN,N249WN,964,SLC,76,630,7,8,Southwest Airlines Co.,Salt Lake City Intl
2,13,713,-2,914,-4,AS,N622AS,626,LAS,103,763,7,13,Alaska Airlines Inc.,Mc Carran Intl
2,13,714,-6,1223,41,AS,N557AS,855,KOA,396,2607,7,14,Alaska Airlines Inc.,Kona Intl At Keahole
2,13,720,5,913,-12,AS,N796AS,244,SFO,85,550,7,20,Alaska Airlines Inc.,San Francisco Intl
2,13,732,-3,1054,-11,WN,N700GS,1927,PHX,122,1009,7,32,Southwest Airlines Co.,Phoenix Sky Harbor Intl
2,13,750,0,954,13,UA,N544UA,353,SFO,83,550,7,50,United Air Lines Inc.,San Francisco Intl
2,13,800,-5,1311,-39,AA,N4YSAA,1220,DFW,171,1616,8,0,American Airlines Inc.,Dallas Fort Worth Intl
2,13,810,10,1023,0,AS,N408AS,568,LAX,112,834,8,10,Alaska Airlines Inc.,Los Angeles Intl
2,13,818,33,914,36,OO,N292SW,5379,SEA,36,129,8,18,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,13,821,1,942,-3,WN,N730SW,212,SMF,67,479,8,21,Southwest Airlines Co.,Sacramento Intl
2,13,845,0,1202,-13,US,N651AW,685,PHX,122,1009,8,45,US Airways Inc.,Phoenix Sky Harbor Intl
2,13,905,-10,1234,-31,OO,N217AG,3466,TUS,129,1119,9,5,SkyWest Airlines Inc.,Tucson Intl
2,13,906,16,1105,35,WN,N372SW,1151,OAK,96,543,9,6,Southwest Airlines Co.,Metropolitan Oakland Intl
2,13,914,-1,1634,-6,DL,N671DN,966,ATL,232,2172,9,14,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
2,13,916,-5,1014,0,OO,N579SW,5428,SEA,39,129,9,16,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,13,931,-4,1241,-29,WN,N947WN,2702,PHX,118,1009,9,31,Southwest Airlines Co.,Phoenix Sky Harbor Intl
2,13,944,-6,1720,-15,AS,N403AS,752,ATL,230,2172,9,44,Alaska Airlines Inc.,Hartsfield Jackson Atlanta Intl
2,13,946,41,1526,27,UA,N420UA,714,ORD,182,1739,9,46,United Air Lines Inc.,Chicago Ohare Intl
2,13,951,6,1232,-18,AS,N528AS,131,ANC,205,1542,9,51,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
2,13,958,-7,1210,-15,AS,N613AS,580,SNA,115,859,9,58,Alaska Airlines Inc.,John Wayne Arpt Orange Co
2,13,1009,-6,1459,49,HA,N384HA,25,HNL,389,2603,10,9,Hawaiian Airlines Inc.,Honolulu Intl
2,13,1010,-5,1532,-32,AS,N531AS,658,DFW,177,1616,10,10,Alaska Airlines Inc.,Dallas Fort Worth Intl
2,13,1012,2,1544,-21,AS,N320AS,686,ORD,181,1739,10,12,Alaska Airlines Inc.,Chicago Ohare Intl
2,13,1013,-9,1218,-30,OO,N903SW,6518,LAX,110,834,10,13,SkyWest Airlines Inc.,Los Angeles Intl
2,13,1022,-3,1333,-25,AS,N323AS,640,PHX,115,1009,10,22,Alaska Airlines Inc.,Phoenix Sky Harbor Intl
2,13,1024,5,1255,-5,DL,N324NB,2450,SLC,70,630,10,24,Delta Air Lines Inc.,Salt Lake City Intl
2,13,1026,25,1236,44,OO,N919SW,5196,SFO,115,550,10,26,SkyWest Airlines Inc.,San Francisco Intl
2,13,1057,-3,1317,4,AS,N778AS,564,LAX,113,834,10,57,Alaska Airlines Inc.,Los Angeles Intl
2,13,1100,0,1150,-3,OO,N581SW,5397,SEA,37,129,11,0,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,13,1101,11,1414,-8,OO,N951SW,5576,DEN,115,991,11,1,SkyWest Airlines Inc.,Denver Intl
2,13,1112,27,1425,20,F9,N210FR,360,DEN,112,991,11,12,Frontier Airlines Inc.,Denver Intl
2,13,1112,2,1236,1,WN,N238WN,1508,SMF,66,479,11,12,Southwest Airlines Co.,Sacramento Intl
2,13,1119,-11,1612,37,AS,N514AS,809,OGG,386,2562,11,19,Alaska Airlines Inc.,Kahului
2,13,1120,10,1613,-12,WN,N648SW,4298,MCI,159,1482,11,20,Southwest Airlines Co.,Kansas City Intl
2,13,1126,1,1447,-7,US,N805AW,634,PHX,126,1009,11,26,US Airways Inc.,Phoenix Sky Harbor Intl
2,13,1133,28,1307,22,WN,N409WN,1776,OAK,80,543,11,33,Southwest Airlines Co.,Metropolitan Oakland Intl
2,13,1135,5,1344,-2,AS,N558AS,578,SAN,118,933,11,35,Alaska Airlines Inc.,San Diego Intl
2,13,1138,-2,1823,-19,DL,N3761R,2363,DTW,211,1953,11,38,Delta Air Lines Inc.,Detroit Metro Wayne Co
2,13,1151,0,1402,-8,OO,N630SK,4698,LAX,107,834,11,51,SkyWest Airlines Inc.,Los Angeles Intl
2,13,1155,10,1335,10,WN,N268WN,2671,SJC,87,569,11,55,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
2,13,1155,-8,1233,-9,OO,N292SW,5438,EUG,26,106,11,55,SkyWest Airlines Inc.,Mahlon Sweet Fld
2,13,1158,-6,1240,-5,OO,N579SW,5325,RDM,29,116,11,58,SkyWest Airlines Inc.,Roberts Fld
2,13,1201,5,1729,-29,UA,N18243,1266,IAH,191,1825,12,1,United Air Lines Inc.,George Bush Intercontinental
2,13,1208,-7,1403,-18,OO,N223AG,3454,BUR,103,817,12,8,SkyWest Airlines Inc.,Bob Hope
2,13,1218,8,1738,-17,AA,N594AA,1568,DFW,173,1616,12,18,American Airlines Inc.,Dallas Fort Worth Intl
2,13,1236,6,1358,8,WN,N399WN,1515,SMF,71,479,12,36,Southwest Airlines Co.,Sacramento Intl
2,13,1240,65,1419,64,VX,N642VA,817,SFO,80,550,12,40,Virgin America,San Francisco Intl
2,13,1251,-9,1745,-33,DL,N940DN,2164,MSP,155,1426,12,51,Delta Air Lines Inc.,Minneapolis St Paul Intl
2,13,1253,-2,1447,-13,AS,N622AS,622,LAS,98,763,12,53,Alaska Airlines Inc.,Mc Carran Intl
2,13,1308,-7,1510,-21,OO,N219AG,3478,LGB,112,846,13,8,SkyWest Airlines Inc.,Long Beach
2,13,1312,-8,1546,-17,DL,N3730B,2093,SLC,74,630,13,12,Delta Air Lines Inc.,Salt Lake City Intl
2,13,1316,48,1458,44,UA,N77296,1621,SFO,86,550,13,16,United Air Lines Inc.,San Francisco Intl
2,13,1319,4,1522,-8,B6,N760JB,1521,LGB,109,846,13,19,JetBlue Airways,Long Beach
2,13,1330,5,1905,-30,AA,N3JEAA,115,ORD,191,1739,13,30,American Airlines Inc.,Chicago Ohare Intl
2,13,1333,127,1514,120,OO,N939SW,5197,SFO,88,550,13,33,SkyWest Airlines Inc.,San Francisco Intl
2,13,1342,6,1429,0,OO,N581SW,5423,SEA,35,129,13,42,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,13,1344,14,1647,-3,WN,N412WN,1867,DEN,105,991,13,44,Southwest Airlines Co.,Denver Intl
2,13,1424,55,1616,66,UA,N550UA,367,SFO,83,550,14,24,United Air Lines Inc.,San Francisco Intl
2,13,1435,20,1611,16,WN,N497WN,3134,OAK,80,543,14,35,Southwest Airlines Co.,Metropolitan Oakland Intl
2,13,1444,84,2143,55,DL,N815DN,970,ATL,220,2172,14,44,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
2,13,1446,18,2021,1,UA,N73406,1712,ORD,191,1739,14,46,United Air Lines Inc.,Chicago Ohare Intl
2,13,1502,177,1703,178,WN,N359SW,342,LAS,99,763,15,2,Southwest Airlines Co.,Mc Carran Intl
2,13,1514,19,1819,4,WN,N953WN,357,DEN,102,991,15,14,Southwest Airlines Co.,Denver Intl
2,13,1520,-6,1603,-4,OO,N292SW,5331,RDM,29,116,15,20,SkyWest Airlines Inc.,Roberts Fld
2,13,1523,-7,2021,-20,DL,N324US,2430,MSP,157,1426,15,23,Delta Air Lines Inc.,Minneapolis St Paul Intl
2,13,1525,36,1831,22,F9,N206FR,792,DEN,107,991,15,25,Frontier Airlines Inc.,Denver Intl
2,13,1531,26,1650,20,WN,N966WN,1237,SMF,64,479,15,31,Southwest Airlines Co.,Sacramento Intl
2,13,1531,0,1740,-5,OO,N823SK,4688,LAX,108,834,15,31,SkyWest Airlines Inc.,Los Angeles Intl
2,13,1543,30,1852,9,UA,N811UA,550,DEN,108,991,15,43,United Air Lines Inc.,Denver Intl
2,13,1545,-5,1758,-7,AS,N706AS,588,PSP,115,873,15,45,Alaska Airlines Inc.,Palm Springs Intl
2,13,1559,-5,1655,-1,OO,N581SW,5404,SEA,44,129,15,59,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,13,1615,40,2115,5,AA,N4YJAA,157,DFW,163,1616,16,15,American Airlines Inc.,Dallas Fort Worth Intl
2,13,1619,-11,1759,-13,AS,N795AS,402,SJC,84,569,16,19,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
2,13,1621,-4,1817,-18,OO,N218AG,3462,ONT,105,838,16,21,SkyWest Airlines Inc.,Ontario Intl
2,13,1621,-4,1815,-20,OO,N217AG,3494,SBA,102,784,16,21,SkyWest Airlines Inc.,Santa Barbara Muni
2,13,1647,5,1932,7,DL,N3766,1194,SLC,89,630,16,47,Delta Air Lines Inc.,Salt Lake City Intl
2,13,1719,-1,1921,-18,OO,N161PQ,4719,LAX,101,834,17,19,SkyWest Airlines Inc.,Los Angeles Intl
2,13,1724,-8,1822,-2,OO,N569SW,5417,SEA,40,129,17,24,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,13,1728,98,1939,94,AS,N613AS,592,SNA,116,859,17,28,Alaska Airlines Inc.,John Wayne Arpt Orange Co
2,13,1735,-10,1935,-16,OO,N223AG,3488,BUR,104,817,17,35,SkyWest Airlines Inc.,Bob Hope
2,13,1744,-1,1957,-8,AS,N323AS,562,LAX,111,834,17,44,Alaska Airlines Inc.,Los Angeles Intl
2,13,1805,0,1944,-1,VX,N624VA,948,SFO,84,550,18,5,Virgin America,San Francisco Intl
2,13,1806,6,2117,-12,US,N678AW,577,PHX,113,1009,18,6,US Airways Inc.,Phoenix Sky Harbor Intl
2,13,1814,64,2126,46,WN,N459WN,2953,PHX,117,1009,18,14,Southwest Airlines Co.,Phoenix Sky Harbor Intl
2,13,1826,44,2136,22,OO,N982SW,5659,DEN,110,991,18,26,SkyWest Airlines Inc.,Denver Intl
2,13,1845,-5,2318,23,AS,N558AS,863,OGG,371,2562,18,45,Alaska Airlines Inc.,Kahului
2,13,1852,-3,2051,-4,AS,N799AS,620,LAS,99,763,18,52,Alaska Airlines Inc.,Mc Carran Intl
2,13,1858,-2,2035,-25,AS,N442AS,379,SFO,82,550,18,58,Alaska Airlines Inc.,San Francisco Intl
2,13,1902,27,2041,26,WN,N272WN,3504,OAK,82,543,19,2,Southwest Airlines Co.,Metropolitan Oakland Intl
2,13,1902,67,2041,57,OO,N976SW,5553,SFO,80,550,19,2,SkyWest Airlines Inc.,San Francisco Intl
2,13,1915,-5,2006,-6,OO,N581SW,5305,SEA,36,129,19,15,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,13,1938,33,2045,20,WN,N243WN,1497,RNO,58,444,19,38,Southwest Airlines Co.,Reno Tahoe Intl
2,13,1946,-4,2236,-14,AS,N530AS,137,ANC,206,1542,19,46,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
2,13,1946,5,2125,-4,UA,N504UA,416,SFO,82,550,19,46,United Air Lines Inc.,San Francisco Intl
2,13,1949,-6,2134,-4,AS,N593AS,404,SJC,88,569,19,49,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
2,13,2006,6,2219,-1,OO,N760SK,6250,LAX,110,834,20,6,SkyWest Airlines Inc.,Los Angeles Intl
2,13,2007,47,2327,47,F9,N947FR,794,DEN,115,991,20,7,Frontier Airlines Inc.,Denver Intl
2,13,2022,-6,2204,-13,OO,N926SW,5210,SFO,85,550,20,22,SkyWest Airlines Inc.,San Francisco Intl
2,13,2029,69,2217,57,WN,N291WN,1650,LAS,96,763,20,29,Southwest Airlines Co.,Mc Carran Intl
2,13,2038,-7,2247,-21,AS,N581AS,574,SAN,115,933,20,38,Alaska Airlines Inc.,San Diego Intl
2,13,2044,20,2351,-8,US,N655AW,512,PHX,112,1009,20,44,US Airways Inc.,Phoenix Sky Harbor Intl
2,13,2122,62,2246,61,WN,N371SW,1469,SMF,69,479,21,22,Southwest Airlines Co.,Sacramento Intl
2,13,2132,187,2315,190,WN,N784SW,3662,SJC,86,569,21,32,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
2,13,2137,21,518,0,B6,N535JB,1206,JFK,260,2454,21,37,JetBlue Airways,John F Kennedy Intl
2,13,2138,203,2400,185,WN,N407WN,1344,SLC,70,630,21,38,Southwest Airlines Co.,Salt Lake City Intl
2,13,2142,67,2317,62,WN,N299WN,1150,OAK,78,543,21,42,Southwest Airlines Co.,Metropolitan Oakland Intl
2,13,2215,-5,2253,-4,OO,N569SW,5440,RDM,28,116,22,15,SkyWest Airlines Inc.,Roberts Fld
2,13,2216,-9,53,-32,AS,N557AS,145,ANC,201,1542,22,16,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
2,13,2219,-6,2301,-3,OO,N581SW,5353,EUG,33,106,22,19,SkyWest Airlines Inc.,Mahlon Sweet Fld
2,13,2224,99,2400,95,WN,N662SW,1944,SJC,86,569,22,24,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
2,13,2226,-4,2338,0,OO,N292SW,5437,LMT,61,241,22,26,SkyWest Airlines Inc.,Klamath Falls Airport
2,14,518,-2,841,-10,US,N546UW,649,PHX,115,1009,5,18,US Airways Inc.,Phoenix Sky Harbor Intl
2,14,540,0,841,-28,UA,N37468,1636,DEN,103,991,5,40,United Air Lines Inc.,Denver Intl
2,14,554,-6,742,-1,AS,N560AS,406,SJC,92,569,5,54,Alaska Airlines Inc.,Norman Y Mineta San Jose Intl
2,14,558,-2,1301,-27,DL,N3747D,2547,ATL,227,2172,5,58,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
2,14,558,-2,741,1,WN,N446WN,455,OAK,86,543,5,58,Southwest Airlines Co.,Metropolitan Oakland Intl
2,14,558,-2,822,38,OO,N724SK,6274,SFO,88,550,5,58,SkyWest Airlines Inc.,San Francisco Intl
2,14,559,-1,839,-9,DL,N6702,1831,SLC,73,630,5,59,Delta Air Lines Inc.,Salt Lake City Intl
2,14,600,0,908,-17,F9,N210FR,796,DEN,108,991,6,0,Frontier Airlines Inc.,Denver Intl
2,14,600,-5,1131,-25,UA,N853UA,432,ORD,185,1739,6,0,United Air Lines Inc.,Chicago Ohare Intl
2,14,607,7,1201,-2,UA,N12221,1402,IAH,197,1825,6,7,United Air Lines Inc.,George Bush Intercontinental
2,14,612,-3,1347,-44,UA,N488UA,583,EWR,259,2434,6,12,United Air Lines Inc.,Newark Liberty Intl
2,14,617,-3,1136,-29,AA,N4WJAA,1650,DFW,174,1616,6,17,American Airlines Inc.,Dallas Fort Worth Intl
2,14,618,3,923,-17,WN,N7739A,4208,DEN,109,991,6,18,Southwest Airlines Co.,Denver Intl
2,14,628,-2,857,5,DL,N3761R,1784,LAX,111,834,6,28,Delta Air Lines Inc.,Los Angeles Intl
2,14,632,-3,824,-16,WN,N900WN,285,LAS,102,763,6,32,Southwest Airlines Co.,Mc Carran Intl
2,14,635,-5,1009,2,AS,N713AS,646,PHX,122,1009,6,35,Alaska Airlines Inc.,Phoenix Sky Harbor Intl
2,14,636,-4,847,1,OO,N219AG,3456,BUR,111,817,6,36,SkyWest Airlines Inc.,Bob Hope
2,14,638,-2,901,1,AS,N796AS,232,SAN,123,933,6,38,Alaska Airlines Inc.,San Diego Intl
2,14,641,-4,901,-4,AS,N318AS,560,LAX,114,834,6,41,Alaska Airlines Inc.,Los Angeles Intl
2,14,648,-2,1214,-51,AA,N3JWAA,2218,ORD,185,1739,6,48,American Airlines Inc.,Chicago Ohare Intl
2,14,653,-7,842,2,VX,N836VA,84,SFO,92,550,6,53,Virgin America,San Francisco Intl
2,14,654,-6,914,-6,AS,N609AS,582,SNA,122,859,6,54,Alaska Airlines Inc.,John Wayne Arpt Orange Co
2,14,655,10,844,14,WN,N211WN,818,SJC,96,569,6,55,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
2,14,657,-8,905,-12,OO,N223AG,3460,ONT,109,838,6,57,SkyWest Airlines Inc.,Ontario Intl
2,14,658,-2,1215,55,AS,N530AS,833,HNL,415,2603,6,58,Alaska Airlines Inc.,Honolulu Intl
2,14,658,13,1242,7,WN,N719SW,4742,MDW,204,1751,6,58,Southwest Airlines Co.,Chicago Midway Intl
2,14,700,0,919,2,B6,N729JB,1121,LGB,116,846,7,0,JetBlue Airways,Long Beach
2,14,703,-2,1157,-27,DL,N934DN,2090,MSP,155,1426,7,3,Delta Air Lines Inc.,Minneapolis St Paul Intl
2,14,708,-2,936,-14,WN,N916WN,230,SLC,74,630,7,8,Southwest Airlines Co.,Salt Lake City Intl
2,14,709,-6,911,-7,AS,N303AS,626,LAS,101,763,7,9,Alaska Airlines Inc.,Mc Carran Intl
2,14,710,-5,915,-10,AS,N795AS,244,SFO,93,550,7,10,Alaska Airlines Inc.,San Francisco Intl
2,14,710,0,1509,-7,DL,N702TW,2258,JFK,260,2454,7,10,Delta Air Lines Inc.,John F Kennedy Intl
2,14,719,-1,1219,37,AS,N531AS,855,KOA,405,2607,7,19,Alaska Airlines Inc.,Kona Intl At Keahole
2,14,733,-2,1105,0,WN,N551WN,1927,PHX,121,1009,7,33,Southwest Airlines Co.,Phoenix Sky Harbor Intl
2,14,737,-8,832,-6,OO,N581SW,5379,SEA,39,129,7,37,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,14,742,-8,941,-1,UA,N481UA,353,SFO,96,550,7,42,United Air Lines Inc.,San Francisco Intl
2,14,757,-3,1012,-11,AS,N409AS,568,LAX,114,834,7,57,Alaska Airlines Inc.,Los Angeles Intl
2,14,758,-7,1311,-39,AA,N4YMAA,1220,DFW,170,1616,7,58,American Airlines Inc.,Dallas Fort Worth Intl
2,14,804,-1,1526,-30,UA,N76519,1536,IAD,244,2327,8,4,United Air Lines Inc.,Washington Dulles Intl
2,14,843,-2,1155,-20,US,N644AW,519,PHX,119,1009,8,43,US Airways Inc.,Phoenix Sky Harbor Intl
2,14,845,25,1003,18,WN,N691WN,2871,SMF,70,479,8,45,Southwest Airlines Co.,Sacramento Intl
2,14,859,9,1058,28,WN,N371SW,332,OAK,99,543,8,59,Southwest Airlines Co.,Metropolitan Oakland Intl
2,14,903,-2,1438,-21,UA,N801UA,714,ORD,191,1739,9,3,United Air Lines Inc.,Chicago Ohare Intl
2,14,908,-7,1613,-28,DL,N3758Y,1256,ATL,226,2172,9,8,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
2,14,910,-5,1240,-25,OO,N218AG,3466,TUS,133,1119,9,10,SkyWest Airlines Inc.,Tucson Intl
2,14,919,-2,1017,3,OO,N586SW,5428,SEA,43,129,9,19,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,14,921,-4,1719,-16,AS,N558AS,30,BOS,282,2537,9,21,Alaska Airlines Inc.,General Edward Lawrence Logan Intl
2,14,940,-5,1715,-25,AS,N529AS,764,DCA,251,2350,9,40,Alaska Airlines Inc.,Ronald Reagan Washington Natl
2,14,944,-1,1227,-23,AS,N320AS,131,ANC,204,1542,9,44,Alaska Airlines Inc.,Ted Stevens Anchorage Intl
2,14,951,1,1715,-20,AS,N419AS,752,ATL,226,2172,9,51,Alaska Airlines Inc.,Hartsfield Jackson Atlanta Intl
2,14,958,8,1309,-16,WN,N763SW,2702,PHX,121,1009,9,58,Southwest Airlines Co.,Phoenix Sky Harbor Intl
2,14,1001,-4,1217,-8,AS,N617AS,580,SNA,120,859,10,1,Alaska Airlines Inc.,John Wayne Arpt Orange Co
2,14,1002,-8,1536,-29,AS,N613AS,686,ORD,184,1739,10,2,Alaska Airlines Inc.,Chicago Ohare Intl
2,14,1012,11,1228,36,OO,N967SW,5196,SFO,96,550,10,12,SkyWest Airlines Inc.,San Francisco Intl
2,14,1013,-2,1523,73,HA,N390HA,25,HNL,411,2603,10,13,Hawaiian Airlines Inc.,Honolulu Intl
2,14,1016,1,1530,-34,AS,N593AS,658,DFW,172,1616,10,16,Alaska Airlines Inc.,Dallas Fort Worth Intl
2,14,1018,-4,1241,-7,OO,N498CA,6518,LAX,121,834,10,18,SkyWest Airlines Inc.,Los Angeles Intl
2,14,1020,-5,1339,-19,AS,N306AS,640,PHX,122,1009,10,20,Alaska Airlines Inc.,Phoenix Sky Harbor Intl
2,14,1026,13,1251,-2,DL,N349NB,2189,SLC,74,630,10,26,Delta Air Lines Inc.,Salt Lake City Intl
2,14,1033,-2,1545,62,AS,N517AS,803,LIH,414,2631,10,33,Alaska Airlines Inc.,Lihue
2,14,1052,-8,1148,-5,OO,N569SW,5397,SEA,42,129,10,52,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,14,1054,-6,1316,3,AS,N799AS,564,LAX,121,834,10,54,Alaska Airlines Inc.,Los Angeles Intl
2,14,1105,0,1245,0,WN,N418WN,780,OAK,89,543,11,5,Southwest Airlines Co.,Metropolitan Oakland Intl
2,14,1112,2,1615,-10,WN,N600WN,4298,MCI,167,1482,11,12,Southwest Airlines Co.,Kansas City Intl
2,14,1114,-11,1432,-22,US,N807AW,634,PHX,122,1009,11,14,US Airways Inc.,Phoenix Sky Harbor Intl
2,14,1120,35,1421,16,F9,N221FR,360,DEN,105,991,11,20,Frontier Airlines Inc.,Denver Intl
2,14,1127,-3,1343,-3,AS,N533AS,578,SAN,123,933,11,27,Alaska Airlines Inc.,San Diego Intl
2,14,1128,-2,1633,58,AS,N560AS,809,OGG,406,2562,11,28,Alaska Airlines Inc.,Kahului
2,14,1131,41,1448,26,OO,N982SW,5576,DEN,110,991,11,31,SkyWest Airlines Inc.,Denver Intl
2,14,1137,27,1302,27,WN,N728SW,637,SMF,70,479,11,37,Southwest Airlines Co.,Sacramento Intl
2,14,1150,-1,1408,-2,OO,N802SK,4841,LAX,118,834,11,50,SkyWest Airlines Inc.,Los Angeles Intl
2,14,1202,39,1841,16,DL,N3748Y,1268,DTW,202,1953,12,2,Delta Air Lines Inc.,Detroit Metro Wayne Co
2,14,1202,-1,1248,6,OO,N581SW,5438,EUG,31,106,12,2,SkyWest Airlines Inc.,Mahlon Sweet Fld
2,14,1205,20,1353,28,WN,N7702A,2671,SJC,97,569,12,5,Southwest Airlines Co.,Norman Y Mineta San Jose Intl
2,14,1210,14,1744,-14,UA,N77261,1266,IAH,194,1825,12,10,United Air Lines Inc.,George Bush Intercontinental
2,14,1211,6,1412,7,WN,N387SW,416,LAS,108,763,12,11,Southwest Airlines Co.,Mc Carran Intl
2,14,1211,-4,1418,-3,OO,N219AG,3454,BUR,115,817,12,11,SkyWest Airlines Inc.,Bob Hope
2,14,1223,48,1450,95,VX,N624VA,817,SFO,96,550,12,23,Virgin America,San Francisco Intl
2,14,1223,19,1258,13,OO,N586SW,5325,RDM,26,116,12,23,SkyWest Airlines Inc.,Roberts Fld
2,14,1234,4,1356,6,WN,N608SW,645,SMF,70,479,12,34,Southwest Airlines Co.,Sacramento Intl
2,14,1243,33,1800,5,AA,N4XRAA,1568,DFW,174,1616,12,43,American Airlines Inc.,Dallas Fort Worth Intl
2,14,1250,-5,1453,-7,AS,N614AS,622,LAS,108,763,12,50,Alaska Airlines Inc.,Mc Carran Intl
2,14,1252,25,1432,19,UA,N35260,1217,SFO,88,550,12,52,United Air Lines Inc.,San Francisco Intl
2,14,1257,-3,1746,-32,DL,N943DN,2164,MSP,153,1426,12,57,Delta Air Lines Inc.,Minneapolis St Paul Intl
2,14,1311,-4,1524,-7,OO,N223AG,3478,LGB,123,846,13,11,SkyWest Airlines Inc.,Long Beach
2,14,1314,-1,1529,-1,B6,N729JB,1521,LGB,120,846,13,14,JetBlue Airways,Long Beach
2,14,1330,-6,1426,-3,OO,N569SW,5423,SEA,41,129,13,30,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,14,1346,21,1917,-18,AA,N3BJAA,115,ORD,185,1739,13,46,American Airlines Inc.,Chicago Ohare Intl
2,14,1354,24,1655,5,WN,N297WN,1804,DEN,109,991,13,54,Southwest Airlines Co.,Denver Intl
2,14,1400,40,1541,40,UA,N481UA,367,SFO,88,550,14,0,United Air Lines Inc.,San Francisco Intl
2,14,1408,48,2105,18,DL,N815DN,773,ATL,222,2172,14,8,Delta Air Lines Inc.,Hartsfield Jackson Atlanta Intl
2,14,1419,59,1647,44,DL,N3762Y,2093,SLC,73,630,14,19,Delta Air Lines Inc.,Salt Lake City Intl
2,14,1437,12,2026,9,UA,N81449,1712,ORD,187,1739,14,37,United Air Lines Inc.,Chicago Ohare Intl
2,14,1454,-1,1801,-14,WN,N959WN,395,DEN,109,991,14,54,Southwest Airlines Co.,Denver Intl
2,14,1508,-2,1828,-12,US,N547UW,494,PHX,125,1009,15,8,US Airways Inc.,Phoenix Sky Harbor Intl
2,14,1519,-1,1739,5,OO,N820SK,4833,LAX,115,834,15,19,SkyWest Airlines Inc.,Los Angeles Intl
2,14,1523,18,1647,17,WN,N603SW,400,SMF,73,479,15,23,Southwest Airlines Co.,Sacramento Intl
2,14,1524,-2,1606,-1,OO,N581SW,5331,RDM,32,116,15,24,SkyWest Airlines Inc.,Roberts Fld
2,14,1531,-19,1751,-14,AS,N713AS,588,PSP,123,873,15,31,Alaska Airlines Inc.,Palm Springs Intl
2,14,1550,15,2101,-9,AA,N437AA,157,DFW,171,1616,15,50,American Airlines Inc.,Dallas Fort Worth Intl
2,14,1553,33,1746,37,OO,N917SW,5212,SFO,89,550,15,53,SkyWest Airlines Inc.,San Francisco Intl
2,14,1559,46,1901,17,UA,N24706,1730,DEN,106,991,15,59,United Air Lines Inc.,Denver Intl
2,14,1602,73,1905,56,F9,N206FR,792,DEN,105,991,16,2,Frontier Airlines Inc.,Denver Intl
2,14,1606,2,1659,3,OO,N580SW,5404,SEA,36,129,16,6,SkyWest Airlines Inc.,Seattle Tacoma Intl
2,14,1613,28,2054,-1,DL,N368NW,2430,MSP,150,1426,16,13,Delta Air Lines Inc.,Minneapolis St Paul Intl
2,14,1617,-8,1820,-15,OO,N224AG,3494,SBA,109,784,16,17,SkyWest Airlines Inc.,Santa Barbara Muni
